,Unnamed: 0,text,pseudo_label_rubert,confidence_rubert,pred_label,confidence,agree?,pseudo_label_ensemble_final,pseudo_label_final
1250,1250,"Заказ так и не пришёл! Деньги не вернули, хотя спор выиграл. Не рекомендую этого продавца",нет товара,0.939874483404711,нет товара,0.9918331503868104,True,нет товара,нет товара
1251,1251,"Заказ был отправлен двумя частями, первую часть заказа доставил курьер, быстро, где-то через 2-3 недели, а вторая часть не пришла и по сей день, уехала в отпуск и пропустила момент когда можно открыть спор.",одежда,0.8366068203748067,unknown,0.3344033360481262,False,одежда,одежда
1252,1252,"Футболка огромного размера ,качество не то,что указанно на картинке.не соответствует.",одежда,0.9602269338678096,одежда,0.8669248819351196,True,одежда,одежда
1253,1253,Размер s. Но маломерка. ,одежда,0.6900544944904866,unknown,0.2929431200027466,False,одежда,одежда
1254,1254,"Качество не понравилось, сшито не аккуратно ",одежда,0.8566653312537249,текстиль,0.8869473338127136,False,текстиль,одежда
1255,1255,"Намного короче,чем на фото",одежда,0.91015650203164,unknown,0.401923656463623,False,одежда,одежда
1256,1256,"курьер принес домой, все хорошо, но в талии большевато",одежда,0.8053438081266915,одежда,0.8352888226509094,True,одежда,одежда
1257,1257,"Не совсем соответствует фото, маломерит ",нет товара,0.7110920114554659,нет товара,0.7102855443954468,True,нет товара,нет товара
1258,1258,качество не очень... рукав вшит не правильно.,одежда,0.9401836203491738,unknown,0.413788765668869,False,одежда,одежда
1259,1259,"платье хорошее,но длина подола не соответствует(",одежда,0.924827511838476,одежда,0.8969720602035522,True,одежда,одежда
1260,1260,"Спасибо! Куртка по размеру, качество хорошее.",одежда,0.8681455695944977,одежда,0.8274532556533813,True,одежда,одежда
1261,1261,"Заказ шёл больше месяца, на свой 44 заказала м, пришёл меньше по размеру и широкий в боках, заказом не довольна ",одежда,0.8288476992653101,unknown,0.4824818670749664,False,одежда,одежда
1262,1262,"Парка шла 31 день до Сочи,3Xl как L выглядит как игрушечная,нитки торчат.",одежда,0.8783783956046404,unknown,0.4211368560791015,False,одежда,одежда
1263,1263,"посылка, пришла,  отслеживалась,  но свитер короткий только на худощавых, да ещё там дырка на спине!!!!  ну и как такое носить?? петли не спущенные а разрезанно полотно!!!",одежда,0.9578038108174908,unknown,0.5637590289115906,False,одежда,одежда
1264,1264,"товар пришел к другому адресату, где мой товар?",одежда,0.8181803861613316,unknown,0.4570944011211395,False,одежда,одежда
1265,1265,"Товар отличный, заказывала S-ку, а на вид ка XS. Товар с целостью и сохраностью. И на этом спасибо!",одежда,0.9370438591818654,одежда,0.8051616549491882,True,одежда,одежда
1266,1266,"Доставка до владимира недели 2, очень быстро. Цвет скорее горчичный, чем тот, который на картинке. В целом отгладить и нормально.",одежда,0.6252376590108456,unknown,0.2933162748813629,False,одежда,одежда
1267,1267,"Отличные леггинсы. Носятся хорошо, материал приятный. За такую цену супер, советую",одежда,0.8611013815879598,unknown,0.3696936368942261,False,одежда,одежда
1268,1268,"доставка быстрая, качество материала и пошива хорошее, размер соответствует таблице",одежда,0.9339093966650392,текстиль,0.6073693037033081,False,текстиль,одежда
1269,1269,"по размеру большое,и ткань не очень качество",одежда,0.948685316635805,текстиль,0.946172297000885,False,текстиль,одежда
1270,1270,"Рисунок неяркий, размер просто огромный. Одновременно у этого продавца заказала футболку того же размера - села хорошо.",одежда,0.9457657496226608,одежда,0.8082526922225952,True,одежда,одежда
1271,1271,"Отличные штаны,  очень тёплые. Доставка 3 недели. На объем бедер 104 см отлично подошёл размер XXL .",одежда,0.9665864537222052,обувь,0.7373843789100647,False,одежда,одежда
1272,1272,товар не пришел. через 3.5 месяца открыл спор. деньги вернули только после обострения спора.,нет товара,0.6965445197578491,нет товара,0.9964516162872314,True,нет товара,нет товара
1273,1273,"продавец отправил мне м, а не s и обманул с размерами",одежда,0.9330646899771142,unknown,0.3371570706367492,False,одежда,одежда
1274,1274,"Заказ не пришёл, и деньги тоже ни кто не вернул!!! ",нет товара,0.748332529865104,нет товара,0.9939262270927428,True,нет товара,нет товара
1275,1275,заказ не соответствует описанию,нет товара,0.8320058618188397,нет товара,0.9328866600990297,True,нет товара,нет товара
1276,1276,"Товар понравился полностью соответствует описанию.  К телу приятные, пришли за две недели.",одежда,0.606941997360802,unknown,0.2485881149768829,False,одежда,одежда
1277,1277,"XL отлично подошел на 46 рос ( ОТ 89, рост 164)",одежда,0.817551568753897,unknown,0.4577201008796692,False,одежда,одежда
1278,1278,"ждала 4 месяца,товар не пришел,продавец вернул деньги.",нет товара,0.7395312754270718,нет товара,0.9950763583183287,True,нет товара,нет товара
1279,1279,"шло 7 недель!!!!! платье норм,L на 92-80-100 очень хорошо,меньше не надо",одежда,0.6246994734217239,одежда,0.9493620991706848,True,одежда,одежда
1280,1280,"Платье пришло таким мокрым,что можно было выжать пол ведра воды с него! Я возмущена,как вообще такое возможно!Платье имеет стойкий запах сырости и плесени!!!!Не рекомендую продавца",одежда,0.8503128052900538,одежда,0.8811346292495728,True,одежда,одежда
1281,1281,К сожалению на брюках дырка,одежда,0.7634058392908922,одежда,0.6725985407829285,True,одежда,одежда
1282,1282,"Заказываю во второй раз. Качество так же на высоте, размер M подходит на бедра 93 см. Кружево тонкое и швы под одеждой не заметны. Спасибо большое!",одежда,0.969037430923323,текстиль,0.7234772443771362,False,текстиль,одежда
1283,1283,Ждала заказ на Сахалин 60 дней. Но платье так и не пришло. Продавец вернул деньги. Очень не довольна. Зря прождала столько времени,одежда,0.6516608602310053,одежда,0.8781610727310181,True,одежда,одежда
1284,1284,"К сожалению,посылка была украдена из курьерской машины.Ни шубы ,ни денег.Очень обидно.",одежда,0.6061835079347483,нет товара,0.931033492088318,False,одежда,одежда
1285,1285,Не понравились как сидят,нет товара,0.8045969099992193,unknown,0.3009478747844696,False,нет товара,нет товара
1286,1286,Вместо L пришёл XXL. А так качество хорошее.,одежда,0.9316637898928214,unknown,0.3476766943931579,False,одежда,одежда
1287,1287,"Быстрая доставка. Хороший, качественный товар. Но! Размер ХХХХL не на 52, где то 48. Учитывайте при заказе.",одежда,0.9518835518904896,unknown,0.3228092193603515,False,одежда,одежда
1288,1288,"ткань не очень,видно белье, и цвет намного тусклее чем на картинке",одежда,0.9694816138385578,одежда,0.7550456523895264,True,одежда,одежда
1289,1289,"На 46 размер взяла L , все хорошо, только вот рукав можно было бы длиннее сделать. А так в принципе не плохо.",одежда,0.9770495495673168,одежда,0.6251054406166077,True,одежда,одежда
1290,1290,Нормальные лосины. Немного блестят. На попе сидят не очень комфортно.,одежда,0.8846300719449413,обувь,0.6262660026550293,False,одежда,одежда
1291,1291,"Пришел товар быстро .Качество не очень,торчат нитки во многих местах соединения( за это минус),впереди полочки у кофты   отделки нет,размер очень маленький,подойдет на 40-42 (укр),носить не смогу.с продавцом не общалась.",одежда,0.9347388880529496,одежда,0.6257606744766235,True,одежда,одежда
1292,1292,ткань приятная но на свой размер s с ростом 160 немного маловата лучше заказать побольше швы тоже не идеал но в принципе за такие деньги кофто класс,одежда,0.9397765565691554,unknown,0.4834262132644653,False,одежда,одежда
1293,1293,"Пришла совсем другая куртка, другая модель, цвет. Открыла спор вернули половину денег. Куртку придётся продать. Сильно велика и модель просто ужас. Не рекомендую. Продавец тянул время и морочил мозги. Я думаю пытался обмануть.",одежда,0.9051185570596986,одежда,0.9715414047241212,True,одежда,одежда
1294,1294,"Хорошие, качественные брюки! Плотная ткань, без запаха! Действительно хорошо тянется и прекрасно садится по фигуре! Правда штанины короче, чем ожидалось, но загиб попробую отшить ",одежда,0.971811632249253,unknown,0.4930946826934814,False,одежда,одежда
1295,1295,"В описании написано теплая, с гусиным пухом, на самом деле больше тянет на ветровку. Тоненькая, даже на позднюю осень не годится не то что на зиму",одежда,0.8907749996312218,текстиль,0.6659256815910339,False,текстиль,одежда
1296,1296,"Если честно товаром совсем недовольна. Кружево не из самых лучших, Пошив ужасный швы кривые, размер совсем не соответствует. В общем вроде неплохо. Но глядя на фото ожидала Намного более лучший товар качество очень разочарована.",одежда,0.9544425057542066,текстиль,0.9728321433067322,False,текстиль,одежда
1297,1297,Не идеально белый цвет. Но плотная.,одежда,0.6383414469551975,unknown,0.300609678030014,False,одежда,одежда
1298,1298,"Ужасный продавец , деньги не вернули ! Не заказывайте !",нет товара,0.858382552357607,нет товара,0.9853676557540894,True,нет товара,нет товара
1299,1299,"пришли быстро, правда брюки синтетические, хотела в них по жому ходить, но похоже буду ходить в них на тренеровку",одежда,0.9189223114604864,unknown,0.3940560817718506,False,одежда,одежда
1300,1300,размер не соответствует описанию,нет товара,0.8973686611758162,нет товара,0.6190063953399658,True,нет товара,нет товара
1301,1301,"очень широкая майка, как наволочка",одежда,0.8362778247662273,одежда,0.8471198678016663,True,одежда,одежда
1302,1302,вообще огромное. учесть я заказала L пришло на 5 размеров больше. и материал просто ужасен,одежда,0.959346186483684,unknown,0.426823616027832,False,одежда,одежда
1303,1303,"Синтетика 100 %,кашемира нету в шарфе, материал не плотный не толстый, на зиму не подойдет.",одежда,0.8342770006483934,текстиль,0.7818160653114319,False,текстиль,одежда
1304,1304,"куртка пришла совсем тонкая, хотя в описании написано наполнитель Спрей-скрепленный Вата, враньё никакого наполнителя нет, простая тонкая тряпка. Не стоит этих денег.",одежда,0.9482112928544454,одежда,0.7460744976997375,True,одежда,одежда
1305,1305,продавец отправил товар на неверный адрес. Должны вернуть деньги. очень жаль.,одежда,0.7305942989058561,нет товара,0.8805210590362549,False,одежда,одежда
1306,1306,супер куртка и общительный продавец,одежда,0.603386892675957,одежда,0.7503888607025146,True,одежда,одежда
1307,1307,"Отличные трусики , буду заказывать еще. На размер 46 брала XL. Доставка быстрая, трек отслеживался.",одежда,0.6936778330225443,unknown,0.5086713433265686,False,одежда,одежда
1308,1308,"ждала 60 с лишним дней, открыла спор чтобы хотя бы вернули деньги, попросили закрыть спор и ждать 2 недели, я не стала закрывать спор, через пару дней спор как-то был сам закрыт , деньги не вернули, посылки нет, мерзкий продавец",одежда,0.7845250764447421,нет товара,0.9687283039093018,False,одежда,одежда
1309,1309,"Юбка хорошего качества, но мне велика, мой объём бёдер 89см",одежда,0.9640417698902664,одежда,0.6882821917533875,True,одежда,одежда
1310,1310,"порадовала только доставка-чересчур быстрая, а сам комбез ужасен,в нем очень жарко,да и размер S как L",одежда,0.7110982900020403,unknown,0.4536942541599273,False,одежда,одежда
1311,1311,качество на троечку,одежда,0.7817347325946268,unknown,0.335536241531372,False,одежда,одежда
1312,1312,Спасибо) рубашка очень хорошая и по размеру и ещё подарок прилагался ),одежда,0.7803910524751408,одежда,0.7036064863204956,True,одежда,одежда
1313,1313,". Продавец отправлял два раза заказ, но тавар так и небыл получен .Продавец старается оттянуть сроки ,но наша почта упорно не хочет их соблюдать. Было два спора деньги вернули и на том спасибо.",одежда,0.7038290004613212,нет товара,0.98964524269104,False,одежда,одежда
1314,1314,"хорошая рубашка, мой рост 168, вес 64, брала xl, в самый раз. качество неплохое, к телу приятная, цвет яркий. за такую цену отлично, ожидала худшего",одежда,0.956234944687894,одежда,0.936112642288208,True,одежда,одежда
1315,1315,"Футболка пришла за две недели до Владивостока. Не маломерит! Заказала S, думала будет впритык, но она сидит свободно, хорошо. Картинка выглядит качественно. Спасибо! ",одежда,0.8156878522060643,одежда,0.8389655351638794,True,одежда,одежда
1316,1316,"тонкая ткань,  но за такую цену это ожидаемо.  оказалась большая, поэтому буду подшивать.  До Хаб.  края пришла быстро.  Берите свой русский размер) Спасибо продавцу))",одежда,0.9339734612237882,текстиль,0.9211972951889038,False,текстиль,одежда
1317,1317,"Хорошее платье, полностью соответствует описанию, небольшая стрела на подкладке, но за такую цену даже глупо открывать спор!) спасибо продавцу ",одежда,0.9179128236136808,одежда,0.9850085973739624,True,одежда,одежда
1318,1318,"Заказ пришёл с браком на рукаве(( очень расстроилась. Но в остальном-нормально выглядит,швы ровные,запаха нет. Открыла спор,деньги вернули",одежда,0.7008157137150275,одежда,0.7724356651306152,True,одежда,одежда
1319,1319,"ткань довольно тонкая, но я брала для косплея, так что норм. размер S на мои 91-66-97 довольно свободно висит, на рост ~170 по длине великовато",одежда,0.9452665727783894,текстиль,0.8393088579177856,False,текстиль,одежда
1320,1320,"не подошёл рост, на мои162 ,длина ниже колен, рукав до кончиков пальцев. Нет различия между перелом и задом и поэтому ворот спереди слишком давит. размер соответствует описанию. материал акрил или вискоза, к телу нормально",одежда,0.9642545796485348,текстиль,0.6247687339782715,False,текстиль,одежда
1321,1321,Мало...не соответствует размеру... ужас...,нет товара,0.6055863542442522,нет товара,0.6649423241615295,True,нет товара,нет товара
1322,1322,"Рубашка очень хорошая. Ткань тонкая, так что скорее летняя. Очень приятная к телу. 
По размеру - на меня свободно. Длина рукавов (у меня длинные руки) и самой рубашки - идеально.",одежда,0.9791859335348592,unknown,0.524201512336731,False,одежда,одежда
1323,1323,"Материал дешёвый. На фото выглядит в 100 раз лучше, чем на фото.",одежда,0.9083230515003378,unknown,0.3046794235706329,False,одежда,одежда
1324,1324,талия очень завышена и широкая. надо будет ушить и в груди побокам торчит . ткань тянется. в целом пойдет,одежда,0.9531453905169092,текстиль,0.9537389874458312,False,текстиль,одежда
1325,1325,"торчат нитки, шлица плохо прошита",одежда,0.9787406064968944,unknown,0.4419498145580292,False,одежда,одежда
1326,1326,"Качество футболки очень плохое, как нижнее деловое белье. Размер не совпадает. ",одежда,0.9575400520684582,одежда,0.6841215491294861,True,одежда,одежда
1327,1327,"Надо было доставлять почтой,а не курьером. Долго не могла получить товар по этой причине. Юбка оказалась длиннее,чем на фото.",одежда,0.8721422794403964,одежда,0.9311279654502868,True,одежда,одежда
1328,1328,блузк отличный!!!! подошел идеально,одежда,0.9170774161239578,одежда,0.8904296159744263,True,одежда,одежда
1329,1329,"Отличное качество, очень мягкий",одежда,0.9488783652913118,unknown,0.2968957424163818,False,одежда,одежда
1330,1330,Заказ от 22.07 в Москве 09.08 супер... качество отличное ,одежда,0.9427820254334582,unknown,0.2897474765777588,False,одежда,одежда
1331,1331,"Товар не пришёл . Деньги не вернули ещё , продавец не ответил на спор ",нет товара,0.8264162441336406,нет товара,0.9965758323669434,True,нет товара,нет товара
1332,1332,ужасно маленький размер... И качество ..если за такие деньги с качеством я соглашусь..то размер....отвратительно!!!,одежда,0.7131140472005791,unknown,0.5872631072998047,False,одежда,одежда
1333,1333,Прекрасная блузка. По размеру подошло. Пришла быстро.,одежда,0.6145315086239194,одежда,0.9206421971321106,True,одежда,одежда
1334,1334,"блузка пришла с браком,, открыла спор, продавец вернул деньги, спасибо ему за возврат средств",одежда,0.7224434270919222,одежда,0.6755543351173401,True,одежда,одежда
1335,1335,пришло быстро. ткань ужасная и сетка жесткая цепляется. сама юбка большая,одежда,0.9205580879775438,unknown,0.5689471960067749,False,одежда,одежда
1336,1336,"До СПб дошел заказ за три недели.Очень порадовало,что курьер принес на дом.Сам свитшот/толстовка очень классный.Мех приятный,немного лезет,стирку выдержал.Избелие выглядит дорого.Буду носить с удовольствием!",одежда,0.9652763632980113,unknown,0.5615727305412292,False,одежда,одежда
1337,1337,"разочарована. это,скорее,туника, тонкая. однозначно, маломерка.  пришло быстро,единственное достоинство. а в кармане я нашла ДЫРКУ! спасибо,но не рекомендую!",одежда,0.9626145147214382,unknown,0.5591511130332947,False,одежда,одежда
1338,1338,качество неочень нитки везде торчат заказали 2 шт разные xl одна пришла по размеру а эта xl намного больше,одежда,0.9834585162944464,текстиль,0.6034557819366455,False,текстиль,одежда
1339,1339,"очень маленький размер, для девушки с  размером  S ростом 164 см. сидит не свободно, выше колена на 20 см.",одежда,0.64726038329791,unknown,0.2391393184661865,False,одежда,одежда
1340,1340,довольна:) толтко долиноватое,одежда,0.622744859467666,unknown,0.4176602959632873,False,одежда,одежда
1341,1341,"Шерты просвечивают, футболка свободная, очень хорошо за эту стоимость",одежда,0.9195519789538824,unknown,0.4202562868595123,False,одежда,одежда
1342,1342,спасибо. соответствует ожиданиям. качество супер.,одежда,0.7477855092655468,unknown,0.2403130233287811,False,одежда,одежда
1343,1343,"Рукава короткие чуть чуть. Пришёл очень быстро ,16 дней. Курьер привёз. Молния заедает. На температуру -10 максимум.",одежда,0.737887141910158,одежда,0.789264440536499,True,одежда,одежда
1344,1344,"Товар отправили только после открытия спора. До этого все было хорошо заказ делала дважды. Отправление и получение было быстро. Я не знаю, что случилось.",одежда,0.7885865481233231,unknown,0.441741943359375,False,одежда,одежда
1345,1345,"Это вторая, обе S, но разница видна. И пришлось взять в руки иголку, так как были косяки. Но они очень удобны и комфортные для работы.",одежда,0.870936752725886,unknown,0.490886390209198,False,одежда,одежда
1346,1346,"Хорошая футболка,сшита аккуратно, размер по сетке.",одежда,0.9283704971445464,одежда,0.6722303032875061,True,одежда,одежда
1347,1347,"спасибо, очень довольна. размер определила по отзывам .на русский 50 заказала xl .подошло. буду заказывать ещё в другом цвете.",одежда,0.8939298558396651,unknown,0.268329918384552,False,одежда,одежда
1348,1348,"майку ждала очень сильно, но когда она пришла я разочаровалась такое чувство что спичкой прижгли  на спине ...
..",одежда,0.8425880247389405,одежда,0.6821495294570923,True,одежда,одежда
1349,1349,заказать надо было на размер меньше,одежда,0.9204430587397868,unknown,0.261392742395401,False,одежда,одежда
1350,1350,Соответствует описанию! Доставка 20 дней до Свердловской области.,одежда,0.8065210275599209,unknown,0.2232528924942016,False,одежда,одежда
1351,1351,"качество хорошее, отлично смотрится. На 50-52 рус подойдет 4хл. Заказала сразу 3 шт.",одежда,0.962847919472002,unknown,0.3812642693519592,False,одежда,одежда
1352,1352,Не очень. ,нет товара,0.6674317624955332,unknown,0.4287926256656647,False,нет товара,нет товара
1353,1353,"Товар пришёл быстро,продавец хороший. по качеству товар не очень хороший,после первой носки стал скатываться!это очень расстроило меня.цена приличная, а качество плохое!",одежда,0.9459128053532042,unknown,0.4653096497058868,False,одежда,одежда
1354,1354,"Доставка меньше месяца, курьером СДЕК домой, на российский 48 взяла xl, сидит свободно, как и должна. По длине хотелось чуть больше. Замечаний к качеству нет, мягкая, уютная. Буду ещё заказывать у данного продавца.",одежда,0.940187677829774,unknown,0.3474979698657989,False,одежда,одежда
1355,1355,"Ткань слегка тонковата, но всё же достаточно теплая. Рисунок пропечатан слабо и нечётко, нитки торчат из всех швов, пришлось подрезать  и закреплять, но на зиму в качестве домашней кофты более чем)",одежда,0.944620489546158,unknown,0.5361347794532776,False,одежда,одежда
1356,1356,не соответствует фото.Качество другое. :((,одежда,0.8175299741593625,нет товара,0.819911539554596,False,одежда,одежда
1357,1357,"Все круто. Сшито качественно, ничего не торчит и ткань очень приятная ",одежда,0.7482730090868558,текстиль,0.9552943706512452,False,текстиль,одежда
1358,1358,хорошая куртка. красивый цвет,одежда,0.6223180473614531,одежда,0.854839563369751,True,одежда,одежда
1359,1359,"долгая доставка,чулки так себе,не успела одеть сразу стрелка пошла. носить постоянно их не возможно,так если только на один раз померить",одежда,0.8410503234838369,обувь,0.7381296753883362,False,одежда,одежда
1360,1360,"Продавец обманывает даёт купоны товар не отправляет, потом даёт чужой трек номер, отвратительное впечатления к этому магазину. Позор!!!!. Потеряла много времени и нервов.",одежда,0.8460534926226889,нет товара,0.9413918256759644,False,одежда,одежда
1361,1361,the picture does not match the ordered,нет товара,0.8374602876618044,unknown,0.5536119341850281,False,нет товара,нет товара
1362,1362,"Швы не ровные, из за этого сидит плохо",одежда,0.8201868707472088,unknown,0.2530986666679382,False,одежда,одежда
1363,1363,"Не сели, узкие, хотя взяла М, когда ношу S, ткань приятная, на 168 короткие",одежда,0.8137119427233658,текстиль,0.9188662171363832,False,текстиль,одежда
1364,1364,"заказ не пришёл, продавец просил закрыть спор и подражать . в итоге я спор не закрыла ,деньги вернули",нет товара,0.6495930951010408,нет товара,0.970026433467865,True,нет товара,нет товара
1365,1365,"на 85 с брала xxl, мелкая чашка",одежда,0.9360336842218424,unknown,0.5223126411437988,False,одежда,одежда
1366,1366,"Заказала костюм 16.05.2017, до 27.07.2017 костюм не пришёл, открыла спор, продавец вернул деньги",одежда,0.8244550077564409,одежда,0.7070299983024597,True,одежда,одежда
1367,1367,Качество не очень. Выглядет дёшево. Не на выход. ,одежда,0.7474885704947148,нет товара,0.7057895660400391,False,одежда,одежда
1368,1368,"Заказ не пришёл,я ждала 2 месяца ",нет товара,0.7301050888510177,нет товара,0.9827240705490112,True,нет товара,нет товара
1369,1369,"Размерная сетка не соответствует, заказывала 80D на русский 70D - оказался дико мал. Качество не самое лучшее, чистая синтетика.",одежда,0.98636473240842,текстиль,0.9427961111068726,False,текстиль,одежда
1370,1370,На 52 размер 3ХХХLподошел. Качество хорошее,одежда,0.982370920281972,unknown,0.4518005549907684,False,одежда,одежда
1371,1371,"продавец мудилооо!!!! написала ему для уточнения размера,он ответил,что может в этот же день отправить.  Ага, дал один трек,потерял бронь и дал другой трек и на сообщения не отвечает!!!! не видитесь!!!!",одежда,0.8786710228203347,unknown,0.3476389944553375,False,одежда,одежда
1372,1372,Не соответсвует указанным размерам меньше притом две блузки одного размера а разные по размерам,одежда,0.7727352784861721,одежда,0.8876501321792603,True,одежда,одежда
1373,1373,"туника хорошего качества, но был брак (шов неровный и сборил)",одежда,0.9645752400230768,unknown,0.43183234333992,False,одежда,одежда
1374,1374,очень много ниток,одежда,0.6883847675078084,unknown,0.3253471553325653,False,одежда,одежда
1375,1375,"заказ так и не пришел,спор одобрен,но деньги так и не вернули.",нет товара,0.8831402173194386,нет товара,0.9929069876670836,True,нет товара,нет товара
1376,1376,"Товар пришёл без повреждений. Если у вас рост больше 170 см ,не стоит их брать ",одежда,0.7289491688761487,unknown,0.3221393227577209,False,одежда,одежда
1377,1377,"хорошие ,очень быстрая доставка .",одежда,0.6738733162218261,unknown,0.2308304756879806,False,одежда,одежда
1378,1378,"Качество хорошее, свитер пушистый. Но размер не соответствует. Он как я поняла единый,т.к никаких обозначений размера нет, рукава короткие - при том что мой рост 165см. Вообще не соответствует описанию.",одежда,0.9373807085888208,unknown,0.4620895981788635,False,одежда,одежда
1379,1379,"Пуховик,очень хороший！цвет соответствует,мех искусственный,но это не портит.единственное,что взяли   на размер больше и не прогадали,подошло.",одежда,0.91743364215303,одежда,0.6883170008659363,True,одежда,одежда
1380,1380,"Халат катастрофически мал, XXXL на размер 52-54  даже не сходится внизу, пошито ужасно, он как-будто к низу заужен. Но вместе с тем продавец был общительный. Цена не соответствует качеству",одежда,0.9741662680209848,одежда,0.6011295914649963,True,одежда,одежда
1381,1381,"Очень-очень довольна!!! Отличный пошив и удачная модель! Присутствует запах, но надеюсь выветрится. Спасибо продавцу и удачных продаж!!! Рекомендую!!!",одежда,0.8659634223189366,одежда,0.615148663520813,True,одежда,одежда
1382,1382,заказ не пришел. деньги не вернули. не рекомендую продавца,нет товара,0.9311166109750592,нет товара,0.9935104846954346,True,нет товара,нет товара
1383,1383,не пришло деньги не вернули(,нет товара,0.9389273272003178,нет товара,0.9386797547340392,True,нет товара,нет товара
1384,1384,"Качество хорошее, большой вырез ссади",одежда,0.982344443579686,unknown,0.5226640105247498,False,одежда,одежда
1385,1385,очень короткая,одежда,0.7709207608481047,unknown,0.4607843458652496,False,одежда,одежда
1386,1386,"Немного разочарована. Брала размер m на параметры 80-65-90 оказалась впритык, после стирки точно сядет. Чистая синтетика. Электризуется отлично))",одежда,0.8857735819761109,текстиль,0.9755482077598572,False,текстиль,одежда
1387,1387,"Доставка в СПб примерно за месяц. Свитер идеально подошел по размеру. На рост 172 - хорошо в рукавах и по длине. Цвет красивый, нежный. Приятные на ощупь. Спасибо!",одежда,0.9709064077189012,одежда,0.8121493458747864,True,одежда,одежда
1388,1388,"По пунктам: на рост 160 коротковата, точно так же, как на фото, качество отличное, доставка быстрая, продавец надежный и общительный. Заказывайте, советую! Спасибо.)",одежда,0.8516235371496511,unknown,0.2964708507061004,False,одежда,одежда
1389,1389,"материал плохой,на груди топорщится,сзали лямка слишком длинная",одежда,0.940121151163292,unknown,0.4650249779224396,False,одежда,одежда
1390,1390,Кофта шикарная !но с размером не угадали !!!!пришло на 2 размера меньше всего ,одежда,0.9013090429411827,одежда,0.868545413017273,True,одежда,одежда
1391,1391,На 46 брала Xl все замечательно! С продавцом не общалась.,одежда,0.8190814393718939,одежда,0.7324078679084778,True,одежда,одежда
1392,1392,"На фото они матовые, а пришли глянцевые ",одежда,0.8959123816495991,текстиль,0.7335034012794495,False,текстиль,одежда
1393,1393,"шорты сами хороши, но размер  s примерно на 50-52 размер. мне применить их некуда... на помойку... выброшенные деньги",одежда,0.9540530382090608,одежда,0.6959182024002075,True,одежда,одежда
1394,1394,"Толстовка так себе, молния металическая дешёвая, желтая, не как на фото, от этого вид хуже.сшита неплохо, но верх блестящая синтетика, быстро покрывающаяся каташками(пошла на дачу(",одежда,0.9748102541225496,текстиль,0.8490554094314575,False,текстиль,одежда
1395,1395,"Я думала, что свитер будет более толстым , а на самом деле он тонкий. Свитер приятный, мягкий, но с ним явно что-то не так, он выглядит так, будто его растянули . Продавец положил подарочек и ароматизаторы с запахом роз",одежда,0.9153994550451964,unknown,0.4282270073890686,False,одежда,одежда
1396,1396,"ну почему нельзя быть внимательнее??? я ведь заказывала размер М!!! а прислали XL!!!! он мне огромный! рубашка очень красивая, качество супер, но я очень расстроена! что делать???",одежда,0.6589319584594745,одежда,0.8727173805236816,True,одежда,одежда
1397,1397,"очень милая юбочка,но блин на мой  рост(170) она короткая,но на лето сойдет ,спасибо продавцу",одежда,0.8909824725267865,одежда,0.9741914868354796,True,одежда,одежда
1398,1398,Слишком Маленький размер у меня М,одежда,0.9249653894643168,unknown,0.451186865568161,False,одежда,одежда
1399,1399,"Размер не соответствует, очень маленький, на подростка",одежда,0.6033212533238357,unknown,0.5453774333000183,False,одежда,одежда
1400,1400,видела бы в магазине - не купила бы... качество отстой,одежда,0.6953117478268155,нет товара,0.916117548942566,False,одежда,одежда
1401,1401,"синтетика сплошная   мне не очень понравился. продавец хороший, доставка быстрая",одежда,0.9279705009067548,текстиль,0.9740988612174988,False,текстиль,одежда
1402,1402,ужасное качество! синтетика!просвечивается очень сильно!,одежда,0.8064790339402215,текстиль,0.9673782587051392,False,текстиль,одежда
1403,1403,На рост 176 очень корткие. Как капри. Очень плохо,одежда,0.875083363380896,unknown,0.5646454691886902,False,одежда,одежда
1404,1404,штаны отстой. на стандартной фигуре сидят совершенно не как на фото.,одежда,0.6842835060066749,обувь,0.8063331842422485,False,одежда,одежда
1405,1405,4 XL на 54 размер великоват!,одежда,0.8850200549338998,unknown,0.3315182328224182,False,одежда,одежда
1406,1406,"очень качественное пальто, доставка быстрая 10 дней до С.Пб. рекомендую и товар и продавца. на 48 р-р надо брать XL.",одежда,0.8722873442808841,одежда,0.7579178810119629,True,одежда,одежда
1407,1407,"пижама мягкая , приятная, но..майка непонятно как сшита, не на мою грудь, и сильно линяет при стирке.",одежда,0.9692231752210324,одежда,0.6124748587608337,True,одежда,одежда
1408,1408,"Доставка курьером на дом, быстро, мех только на капишоне в внутри меха нет, размер L на 46 в притык. Спасибо продовцу.",одежда,0.9265006955692444,текстиль,0.647138774394989,False,текстиль,одежда
1409,1409,"носочки хорошие, только внутри немного грубоваты, много ниток и швов",одежда,0.965316506546952,обувь,0.813377857208252,False,одежда,одежда
1410,1410,"Хорошее качество, качественный рисунок",одежда,0.7761904046866615,unknown,0.2901067733764648,False,одежда,одежда
1411,1411,"отличный костюм! мягкий уютный! немного тянется в коленях, но не фатально! на 44 взяла L подошло отлично! рекомендую! позже закажу в другом цвете!",одежда,0.9586700619800214,одежда,0.9419419765472412,True,одежда,одежда
